timestamp,charge_point_id,scenario,mode,step,message_type,transaction_id,connector_id,id_tag,power_kw,current_a,voltage_v,soc_percent,label,raw_payload
2025-12-27T14:46:38.673502,CP_001,seher_anomali,attack,1,BootNotification,,,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""vendor"": ""AegisChargeSim"", ""model"": ""SimulatedModel"", ""payload"": {}, ""message_type"": ""BootNotification"", ""timestamp"": ""2025-12-27T14:46:38.673502""}"
2025-12-27T14:46:38+00:00,CP_001,seher_anomali,attack,2,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Available"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-27T14:46:38+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-27T14:46:38.778452,CP_001,seher_anomali,attack,3,Authorize,,,YUNUS_TAG,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""id_tag"": ""YUNUS_TAG"", ""status"": ""Accepted"", ""authorized"": true, ""timestamp"": ""2025-12-27T14:46:38.778452"", ""message_type"": ""Authorize""}"
2025-12-27T14:46:38+00:00,CP_001,seher_anomali,attack,4,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Preparing"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-27T14:46:38+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-27T14:46:38+00:00,CP_001,seher_anomali,attack,5,StartTransaction,1,1,YUNUS_TAG,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""id_tag"": ""YUNUS_TAG"", ""meter_start"": 0, ""timestamp"": ""2025-12-27T14:46:38+00:00"", ""transaction_id"": 1, ""authorized"": true, ""payload"": {}, ""message_type"": ""StartTransaction""}"
2025-12-27T14:46:38+00:00,CP_001,seher_anomali,attack,6,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Charging"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-27T14:46:38+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-27T14:46:38.886107,CP_001,seher_anomali,attack,7,MeterValues,1,1,,11.079,47.65,232.51,20.01,voltage_sag_attack,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-27T14:46:38+00:00"", ""sampled_value"": [{""value"": ""232.51"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""47.650"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""11.079"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.01"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-27T14:46:38.886107""}"
2025-12-27T14:46:39.890111,CP_001,seher_anomali,attack,8,MeterValues,1,1,,11.489,71.36,161.0,20.01,voltage_sag_attack,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-27T14:46:39+00:00"", ""sampled_value"": [{""value"": ""161.00"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""71.360"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""11.489"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.01"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-27T14:46:39.890111""}"
2025-12-27T14:46:40.894269,CP_001,seher_anomali,attack,9,MeterValues,1,1,,10.83,47.4,228.49,20.02,voltage_sag_attack,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-27T14:46:40+00:00"", ""sampled_value"": [{""value"": ""228.49"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""47.400"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""10.830"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.02"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-27T14:46:40.894269""}"
2025-12-27T14:46:41.898960,CP_001,seher_anomali,attack,10,MeterValues,1,1,,10.781,46.361,232.55,20.02,voltage_sag_attack,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-27T14:46:41+00:00"", ""sampled_value"": [{""value"": ""232.55"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""46.361"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""10.781"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.02"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-27T14:46:41.898960""}"
