timestamp,charge_point_id,scenario,mode,step,message_type,transaction_id,connector_id,id_tag,power_kw,current_a,voltage_v,soc_percent,label,raw_payload
2025-12-15T10:47:44.560498,CP_001,ssrf_attack,attack,1,BootNotification,,,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""vendor"": ""AegisChargeSim"", ""model"": ""SimulatedModel"", ""payload"": {}, ""message_type"": ""BootNotification"", ""timestamp"": ""2025-12-15T10:47:44.560498""}"
2025-12-15T10:47:44+00:00,CP_001,ssrf_attack,attack,2,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Available"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:47:44+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:47:44.711207,CP_001,ssrf_attack,attack,3,Authorize,,,YUNUS_TAG,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""id_tag"": ""YUNUS_TAG"", ""status"": ""Accepted"", ""authorized"": true, ""timestamp"": ""2025-12-15T10:47:44.711207"", ""message_type"": ""Authorize""}"
2025-12-15T10:47:44+00:00,CP_001,ssrf_attack,attack,4,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Preparing"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:47:44+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:47:44+00:00,CP_001,ssrf_attack,attack,5,StartTransaction,1,1,YUNUS_TAG,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""id_tag"": ""YUNUS_TAG"", ""meter_start"": 0, ""timestamp"": ""2025-12-15T10:47:44+00:00"", ""transaction_id"": 1, ""authorized"": true, ""payload"": {}, ""message_type"": ""StartTransaction""}"
2025-12-15T10:47:44+00:00,CP_001,ssrf_attack,attack,6,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Charging"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:47:44+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:47:45.342311,CP_001,ssrf_attack,attack,7,MeterValues,1,1,,7.437,31.73,234.38,20.06,ssrf_attack_pattern,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:47:45+00:00"", ""sampled_value"": [{""value"": ""234.38"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""31.730"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.437"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.06"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:47:45.342311""}"
2025-12-15T10:47:46.745667,CP_001,ssrf_attack,attack,8,MeterValues,1,1,,7.536,32.301,233.31,20.12,ssrf_attack_pattern,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:47:46+00:00"", ""sampled_value"": [{""value"": ""233.31"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""32.301"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.536"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.12"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:47:46.745667""}"
2025-12-15T10:47:48.377647,CP_001,ssrf_attack,attack,9,MeterValues,1,1,,7.339,32.248,227.57,20.19,ssrf_attack_pattern,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:47:48+00:00"", ""sampled_value"": [{""value"": ""227.57"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""32.248"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.339"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.19"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:47:48.377647""}"
2025-12-15T10:47:49.780573,CP_001,ssrf_attack,attack,10,MeterValues,1,1,,7.456,31.858,234.06,20.25,ssrf_attack_pattern,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:47:49+00:00"", ""sampled_value"": [{""value"": ""234.06"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""31.858"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.456"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.25"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:47:49.780573""}"
