timestamp,charge_point_id,scenario,mode,step,message_type,transaction_id,connector_id,id_tag,power_kw,current_a,voltage_v,soc_percent,label,raw_payload
2025-12-15T10:51:05.156056,CP_001,ssrf_attack,normal,1,BootNotification,,,,,,,,normal,"{""cp_id"": ""CP_001"", ""vendor"": ""AegisChargeSim"", ""model"": ""SimulatedModel"", ""payload"": {}, ""message_type"": ""BootNotification"", ""timestamp"": ""2025-12-15T10:51:05.156056""}"
2025-12-15T10:51:05+00:00,CP_001,ssrf_attack,normal,2,StatusNotification,,1,,,,,,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Available"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:51:05+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:51:05.287631,CP_001,ssrf_attack,normal,3,Authorize,,,YUNUS_TAG,,,,,normal,"{""cp_id"": ""CP_001"", ""id_tag"": ""YUNUS_TAG"", ""status"": ""Accepted"", ""authorized"": true, ""timestamp"": ""2025-12-15T10:51:05.287631"", ""message_type"": ""Authorize""}"
2025-12-15T10:51:05+00:00,CP_001,ssrf_attack,normal,4,StatusNotification,,1,,,,,,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Preparing"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:51:05+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:51:05+00:00,CP_001,ssrf_attack,normal,5,StartTransaction,1,1,YUNUS_TAG,,,,,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""id_tag"": ""YUNUS_TAG"", ""meter_start"": 0, ""timestamp"": ""2025-12-15T10:51:05+00:00"", ""transaction_id"": 1, ""authorized"": true, ""payload"": {}, ""message_type"": ""StartTransaction""}"
2025-12-15T10:51:05+00:00,CP_001,ssrf_attack,normal,6,StatusNotification,,1,,,,,,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Charging"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-15T10:51:05+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-15T10:51:05.386569,CP_001,ssrf_attack,normal,7,MeterValues,1,1,,7.328,31.866,229.95,20.06,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:51:05+00:00"", ""sampled_value"": [{""value"": ""229.95"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""31.866"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.328"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.06"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:51:05.386569""}"
2025-12-15T10:51:06.453244,CP_001,ssrf_attack,normal,8,MeterValues,1,1,,7.46,32.371,230.46,20.12,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:51:06+00:00"", ""sampled_value"": [{""value"": ""230.46"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""32.371"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.460"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.12"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:51:06.453244""}"
2025-12-15T10:51:07.528529,CP_001,ssrf_attack,normal,9,MeterValues,1,1,,7.473,32.36,230.94,20.19,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:51:07+00:00"", ""sampled_value"": [{""value"": ""230.94"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""32.360"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.473"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.19"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:51:07.528529""}"
2025-12-15T10:51:08.607953,CP_001,ssrf_attack,normal,10,MeterValues,1,1,,7.296,31.761,229.71,20.25,normal,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-15T10:51:08+00:00"", ""sampled_value"": [{""value"": ""229.71"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""31.761"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""7.296"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""20.25"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-15T10:51:08.607953""}"
