Timestamp,Connector_ID,Status,Error_Code,Label
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:09+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:10+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Preparing,NoError,attack_meta
2025-12-11T21:56:11+00:00,1,Charging,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Finishing,NoError,attack_meta
2025-12-11T21:56:47+00:00,1,Available,NoError,attack_meta
