timestamp,cp_id,raw_payload
2025-12-14T16:40:15.654415,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:40:15.654415""}"
2025-12-14T16:40:25.684949,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:40:25.684949""}"
2025-12-14T16:40:35.697510,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:40:35.697510""}"
2025-12-14T16:40:45.713155,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:40:45.713155""}"
2025-12-14T16:40:55.730786,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:40:55.730786""}"
2025-12-14T16:41:05.760126,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:05.760126""}"
2025-12-14T16:41:15.792797,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:15.792797""}"
2025-12-14T16:41:25.809066,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:25.809066""}"
2025-12-14T16:41:35.824988,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:35.824988""}"
2025-12-14T16:41:45.841904,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:45.841904""}"
2025-12-14T16:41:55.861706,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:41:55.861706""}"
2025-12-14T16:42:05.883218,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:05.883218""}"
2025-12-14T16:42:15.904134,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:15.904134""}"
2025-12-14T16:42:25.925088,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:25.925088""}"
2025-12-14T16:42:35.952457,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:35.952457""}"
2025-12-14T16:42:45.981479,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:45.981479""}"
2025-12-14T16:42:55.994434,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:42:55.994434""}"
2025-12-14T16:43:06.012511,CP_001,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-14T16:43:06.012511""}"
